time_s,drag_force_negative,drag_force_magnitude
84.15,-1.928403,1.928403
84.16,-1.928441,1.928441
84.17,-1.928496,1.928496
84.18,-1.928519,1.928519
84.19,-1.928517,1.928517
84.2,-1.928536,1.928536
84.21,-1.928526,1.928526
84.22,-1.928509,1.928509
84.23,-1.928491,1.928491
84.24,-1.928517,1.928517
84.25,-1.928558,1.928558
84.26,-1.928532,1.928532
84.27,-1.928522,1.928522
84.28,-1.928456,1.928456
84.29,-1.928395,1.928395
84.3,-1.928318,1.928318
84.31,-1.928257,1.928257
84.32,-1.928385,1.928385
84.33,-1.928488,1.928488
84.34,-1.928627,1.928627
84.35,-1.928818,1.928818
84.36,-1.929071,1.929071
84.37,-1.929328,1.929328
84.38,-1.929653,1.929653
84.39,-1.929908,1.929908
84.4,-1.930248,1.930248
84.41,-1.930548,1.930548
84.42,-1.930821,1.930821
84.43,-1.931064,1.931064
84.44,-1.931306,1.931306
84.45,-1.931449,1.931449
84.46,-1.931658,1.931658
84.47,-1.931908,1.931908
84.48,-1.932115,1.932115
84.49,-1.932311,1.932311
84.5,-1.932533,1.932533
84.51,-1.932637,1.932637
84.52,-1.932817,1.932817
84.53,-1.933004,1.933004
84.54,-1.93317,1.93317
84.55,-1.933287,1.933287
84.56,-1.933468,1.933468
84.57,-1.93367,1.93367
84.58,-1.933907,1.933907
84.59,-1.934111,1.934111
84.6,-1.934215,1.934215
84.61,-1.934244,1.934244
84.62,-1.934325,1.934325
84.63,-1.934297,1.934297
84.64,-1.934254,1.934254
84.65,-1.934306,1.934306
84.66,-1.93443,1.93443
84.67,-1.934426,1.934426
84.68,-1.934299,1.934299
84.69,-1.934052,1.934052
84.7,-1.933777,1.933777
84.71,-1.933458,1.933458
84.72,-1.933085,1.933085
84.73,-1.932721,1.932721
84.74,-1.932348,1.932348
84.75,-1.931966,1.931966
84.76,-1.931608,1.931608
84.77,-1.931139,1.931139
84.78,-1.930734,1.930734
84.79,-1.93034,1.93034
84.8,-1.929875,1.929875
84.81,-1.929407,1.929407
84.82,-1.92892,1.92892
84.83,-1.928445,1.928445
84.84,-1.928045,1.928045
84.85,-1.927628,1.927628
84.86,-1.92725,1.92725
84.87,-1.926962,1.926962
84.88,-1.92669,1.92669
84.89,-1.926426,1.926426
84.9,-1.926223,1.926223
84.91,-1.92603,1.92603
84.92,-1.925802,1.925802
84.93,-1.925647,1.925647
84.94,-1.925589,1.925589
84.95,-1.925619,1.925619
84.96,-1.925676,1.925676
84.97,-1.925674,1.925674
84.98,-1.925692,1.925692
84.99,-1.925651,1.925651
85.0,-1.925674,1.925674
85.01,-1.925692,1.925692
85.02,-1.92581,1.92581
85.03,-1.925957,1.925957
85.04,-1.926113,1.926113
85.05,-1.926236,1.926236
85.06,-1.926296,1.926296
85.07,-1.92627,1.92627
85.08,-1.926254,1.926254
85.09,-1.926299,1.926299
85.1,-1.926475,1.926475
85.11,-1.926583,1.926583
85.12,-1.926657,1.926657
85.13,-1.926641,1.926641
85.14,-1.926644,1.926644
85.15,-1.926716,1.926716
85.16,-1.926753,1.926753
85.17,-1.926767,1.926767
85.18,-1.9268,1.9268
85.19,-1.926777,1.926777
85.2,-1.926716,1.926716
85.21,-1.926682,1.926682
85.22,-1.926701,1.926701
85.23,-1.926684,1.926684
85.24,-1.92662,1.92662
85.25,-1.92658,1.92658
85.26,-1.9266,1.9266
85.27,-1.926538,1.926538
85.28,-1.926392,1.926392
85.29,-1.926182,1.926182
85.3,-1.925983,1.925983
85.31,-1.925792,1.925792
85.32,-1.925644,1.925644
85.33,-1.92552,1.92552
85.34,-1.925436,1.925436
85.35,-1.925325,1.925325
85.36,-1.925256,1.925256
85.37,-1.925126,1.925126
85.38,-1.92499,1.92499
85.39,-1.92484,1.92484
85.4,-1.924651,1.924651
85.41,-1.924515,1.924515
85.42,-1.924495,1.924495
85.43,-1.924425,1.924425
85.44,-1.92437,1.92437
85.45,-1.924375,1.924375
85.46,-1.924441,1.924441
85.47,-1.924479,1.924479
85.48,-1.924569,1.924569
85.49,-1.924627,1.924627
85.5,-1.924617,1.924617
85.51,-1.924588,1.924588
85.52,-1.924657,1.924657
85.53,-1.924792,1.924792
85.54,-1.924849,1.924849
85.55,-1.92487,1.92487
85.56,-1.924969,1.924969
85.57,-1.925067,1.925067
85.58,-1.925179,1.925179
85.59,-1.925264,1.925264
85.6,-1.925404,1.925404
85.61,-1.925511,1.925511
85.62,-1.925661,1.925661
85.63,-1.925816,1.925816
85.64,-1.925919,1.925919
85.65,-1.926001,1.926001
85.66,-1.926151,1.926151
85.67,-1.926196,1.926196
85.68,-1.926314,1.926314
85.69,-1.926375,1.926375
85.7,-1.926461,1.926461
85.71,-1.926534,1.926534
85.72,-1.926649,1.926649
85.73,-1.926706,1.926706
85.74,-1.926732,1.926732
85.75,-1.926652,1.926652
85.76,-1.926521,1.926521
85.77,-1.926418,1.926418
85.78,-1.926311,1.926311
85.79,-1.926213,1.926213
85.8,-1.926163,1.926163
85.81,-1.926108,1.926108
85.82,-1.926028,1.926028
85.83,-1.925831,1.925831
85.84,-1.925584,1.925584
85.85,-1.925404,1.925404
85.86,-1.925177,1.925177
85.87,-1.924816,1.924816
85.88,-1.924458,1.924458
85.89,-1.924159,1.924159
85.9,-1.923817,1.923817
85.91,-1.923476,1.923476
85.92,-1.923211,1.923211
85.93,-1.923046,1.923046
85.94,-1.922913,1.922913
85.95,-1.92267,1.92267
85.96,-1.922388,1.922388
85.97,-1.922074,1.922074
85.98,-1.921795,1.921795
85.99,-1.921379,1.921379
86.0,-1.921083,1.921083
86.01,-1.9208,1.9208
86.02,-1.920486,1.920486
86.03,-1.9202,1.9202
86.04,-1.919932,1.919932
86.05,-1.919804,1.919804
86.06,-1.919711,1.919711
86.07,-1.919736,1.919736
86.08,-1.919647,1.919647
86.09,-1.919449,1.919449
86.1,-1.919279,1.919279
86.11,-1.919085,1.919085
86.12,-1.919037,1.919037
86.13,-1.918905,1.918905
86.14,-1.918755,1.918755
86.15,-1.918626,1.918626
86.16,-1.918494,1.918494
86.17,-1.918419,1.918419
86.18,-1.918485,1.918485
86.19,-1.918591,1.918591
86.2,-1.918699,1.918699
86.21,-1.918794,1.918794
86.22,-1.918919,1.918919
86.23,-1.918963,1.918963
86.24,-1.918881,1.918881
86.25,-1.918769,1.918769
86.26,-1.918766,1.918766
86.27,-1.918795,1.918795
86.28,-1.918905,1.918905
86.29,-1.919104,1.919104
86.3,-1.91926,1.91926
86.31,-1.919293,1.919293
86.32,-1.919358,1.919358
86.33,-1.919435,1.919435
86.34,-1.919635,1.919635
86.35,-1.919781,1.919781
86.36,-1.919846,1.919846
86.37,-1.919855,1.919855
86.38,-1.920025,1.920025
86.39,-1.920284,1.920284
86.4,-1.920497,1.920497
86.41,-1.920657,1.920657
86.42,-1.920859,1.920859
86.43,-1.921069,1.921069
86.44,-1.921283,1.921283
86.45,-1.921386,1.921386
86.46,-1.921521,1.921521
86.47,-1.92151,1.92151
86.48,-1.921586,1.921586
86.49,-1.921768,1.921768
86.5,-1.921854,1.921854
86.51,-1.921961,1.921961
86.52,-1.922237,1.922237
86.53,-1.922465,1.922465
86.54,-1.922621,1.922621
86.55,-1.922676,1.922676
86.56,-1.922777,1.922777
86.57,-1.922769,1.922769
86.58,-1.922793,1.922793
86.59,-1.922801,1.922801
86.6,-1.922809,1.922809
86.61,-1.922837,1.922837
86.62,-1.922923,1.922923
86.63,-1.922974,1.922974
86.64,-1.923002,1.923002
86.65,-1.923135,1.923135
86.66,-1.923338,1.923338
86.67,-1.923422,1.923422
86.68,-1.923476,1.923476
86.69,-1.923532,1.923532
86.7,-1.92358,1.92358
86.71,-1.923657,1.923657
86.72,-1.923741,1.923741
86.73,-1.923734,1.923734
86.74,-1.923744,1.923744
86.75,-1.923722,1.923722
86.76,-1.923757,1.923757
86.77,-1.923808,1.923808
86.78,-1.923844,1.923844
86.79,-1.923811,1.923811
86.8,-1.923819,1.923819
86.81,-1.923761,1.923761
86.82,-1.923645,1.923645
86.83,-1.923506,1.923506
86.84,-1.923338,1.923338
86.85,-1.923218,1.923218
86.86,-1.923171,1.923171
86.87,-1.923054,1.923054
86.88,-1.922973,1.922973
86.89,-1.922847,1.922847
86.9,-1.922705,1.922705
86.91,-1.922543,1.922543
86.92,-1.922381,1.922381
86.93,-1.922172,1.922172
86.94,-1.921923,1.921923
86.95,-1.921609,1.921609
86.96,-1.921339,1.921339
86.97,-1.921049,1.921049
86.98,-1.920777,1.920777
86.99,-1.920448,1.920448
87.0,-1.920103,1.920103
87.01,-1.919788,1.919788
87.02,-1.919633,1.919633
87.03,-1.919417,1.919417
87.04,-1.91917,1.91917
87.05,-1.918734,1.918734
87.06,-1.918381,1.918381
87.07,-1.918097,1.918097
87.08,-1.917824,1.917824
87.09,-1.917535,1.917535
87.1,-1.917265,1.917265
87.11,-1.916988,1.916988
87.12,-1.916736,1.916736
87.13,-1.916473,1.916473
87.14,-1.916317,1.916317
87.15,-1.916239,1.916239
87.16,-1.916228,1.916228
87.17,-1.916087,1.916087
87.18,-1.915956,1.915956
87.19,-1.915784,1.915784
87.2,-1.915642,1.915642
87.21,-1.91552,1.91552
87.22,-1.915468,1.915468
87.23,-1.915386,1.915386
87.24,-1.915292,1.915292
87.25,-1.915158,1.915158
87.26,-1.915087,1.915087
87.27,-1.915079,1.915079
87.28,-1.915106,1.915106
87.29,-1.915035,1.915035
87.3,-1.914843,1.914843
87.31,-1.914587,1.914587
87.32,-1.914427,1.914427
87.33,-1.914271,1.914271
87.34,-1.914176,1.914176
87.35,-1.914032,1.914032
87.36,-1.913832,1.913832
87.37,-1.913665,1.913665
87.38,-1.913551,1.913551
87.39,-1.913472,1.913472
87.4,-1.913378,1.913378
87.41,-1.913328,1.913328
87.42,-1.913297,1.913297
87.43,-1.913207,1.913207
87.44,-1.913108,1.913108
87.45,-1.912991,1.912991
87.46,-1.912969,1.912969
87.47,-1.912859,1.912859
87.48,-1.912665,1.912665
87.49,-1.912593,1.912593
87.5,-1.91264,1.91264
87.51,-1.912687,1.912687
87.52,-1.912728,1.912728
87.53,-1.912777,1.912777
87.54,-1.912856,1.912856
87.55,-1.912958,1.912958
87.56,-1.913023,1.913023
87.57,-1.913081,1.913081
87.58,-1.913203,1.913203
87.59,-1.91327,1.91327
87.6,-1.913307,1.913307
87.61,-1.913313,1.913313
87.62,-1.913328,1.913328
87.63,-1.913222,1.913222
87.64,-1.913155,1.913155
87.65,-1.913156,1.913156
87.66,-1.913205,1.913205
87.67,-1.913239,1.913239
87.68,-1.913209,1.913209
87.69,-1.913129,1.913129
87.7,-1.91308,1.91308
87.71,-1.913087,1.913087
87.72,-1.913047,1.913047
87.73,-1.912924,1.912924
87.74,-1.912746,1.912746
87.75,-1.912605,1.912605
87.76,-1.912481,1.912481
87.77,-1.912322,1.912322
87.78,-1.912116,1.912116
87.79,-1.911865,1.911865
87.8,-1.911693,1.911693
87.81,-1.911553,1.911553
87.82,-1.911408,1.911408
87.83,-1.911256,1.911256
87.84,-1.911058,1.911058
87.85,-1.9108,1.9108
87.86,-1.910498,1.910498
87.87,-1.910149,1.910149
87.88,-1.909869,1.909869
87.89,-1.909588,1.909588
87.9,-1.909293,1.909293
87.91,-1.908971,1.908971
87.92,-1.908711,1.908711
87.93,-1.908562,1.908562
87.94,-1.908527,1.908527
87.95,-1.908485,1.908485
87.96,-1.908483,1.908483
87.97,-1.908477,1.908477
87.98,-1.908387,1.908387
87.99,-1.90819,1.90819
88.0,-1.908024,1.908024
88.01,-1.907875,1.907875
88.02,-1.907648,1.907648
88.03,-1.907465,1.907465
88.04,-1.907375,1.907375
88.05,-1.907305,1.907305
88.06,-1.907191,1.907191
88.07,-1.907122,1.907122
88.08,-1.907038,1.907038
88.09,-1.90697,1.90697
88.1,-1.906918,1.906918
88.11,-1.906936,1.906936
88.12,-1.907006,1.907006
88.13,-1.907061,1.907061
88.14,-1.907039,1.907039
88.15,-1.90709,1.90709
88.16,-1.90714,1.90714
88.17,-1.907074,1.907074
88.18,-1.907165,1.907165
88.19,-1.907372,1.907372
88.2,-1.907413,1.907413
88.21,-1.907411,1.907411
88.22,-1.907363,1.907363
88.23,-1.907291,1.907291
88.24,-1.907194,1.907194
88.25,-1.907169,1.907169
88.26,-1.907198,1.907198
88.27,-1.907243,1.907243
88.28,-1.907335,1.907335
88.29,-1.907475,1.907475
88.3,-1.907544,1.907544
88.31,-1.907598,1.907598
88.32,-1.907783,1.907783
88.33,-1.907945,1.907945
88.34,-1.908016,1.908016
88.35,-1.908111,1.908111
88.36,-1.908288,1.908288
88.37,-1.908536,1.908536
88.38,-1.90893,1.90893
88.39,-1.909267,1.909267
88.4,-1.909582,1.909582
88.41,-1.909996,1.909996
88.42,-1.910396,1.910396
88.43,-1.91077,1.91077
88.44,-1.911162,1.911162
88.45,-1.911603,1.911603
88.46,-1.912122,1.912122
88.47,-1.91266,1.91266
88.48,-1.913201,1.913201
88.49,-1.913785,1.913785
88.5,-1.914374,1.914374
88.51,-1.914946,1.914946
88.52,-1.915465,1.915465
88.53,-1.915982,1.915982
88.54,-1.916563,1.916563
88.55,-1.917163,1.917163
88.56,-1.917801,1.917801
88.57,-1.918304,1.918304
88.58,-1.918845,1.918845
88.59,-1.919405,1.919405
88.6,-1.919915,1.919915
88.61,-1.920309,1.920309
88.62,-1.920594,1.920594
88.63,-1.920796,1.920796
88.64,-1.920946,1.920946
88.65,-1.921084,1.921084
88.66,-1.921267,1.921267
88.67,-1.921502,1.921502
88.68,-1.921664,1.921664
88.69,-1.921728,1.921728
88.7,-1.921793,1.921793
88.71,-1.921894,1.921894
88.72,-1.921861,1.921861
88.73,-1.921743,1.921743
88.74,-1.921687,1.921687
88.75,-1.921694,1.921694
88.76,-1.921565,1.921565
88.77,-1.921368,1.921368
88.78,-1.921201,1.921201
88.79,-1.921018,1.921018
88.8,-1.920796,1.920796
88.81,-1.920498,1.920498
88.82,-1.920247,1.920247
88.83,-1.920007,1.920007
88.84,-1.919775,1.919775
88.85,-1.919554,1.919554
88.86,-1.919346,1.919346
88.87,-1.919086,1.919086
88.88,-1.918765,1.918765
88.89,-1.918396,1.918396
88.9,-1.918109,1.918109
88.91,-1.917893,1.917893
88.92,-1.917742,1.917742
88.93,-1.917487,1.917487
88.94,-1.91722,1.91722
88.95,-1.916977,1.916977
88.96,-1.916716,1.916716
88.97,-1.916523,1.916523
88.98,-1.916363,1.916363
88.99,-1.916232,1.916232
89.0,-1.916251,1.916251
89.01,-1.916246,1.916246
89.02,-1.91622,1.91622
89.03,-1.916288,1.916288
89.04,-1.916326,1.916326
89.05,-1.916432,1.916432
89.06,-1.916483,1.916483
89.07,-1.916549,1.916549
89.08,-1.916709,1.916709
89.09,-1.916837,1.916837
89.1,-1.917021,1.917021
89.11,-1.917276,1.917276
89.12,-1.917512,1.917512
89.13,-1.917636,1.917636
89.14,-1.917716,1.917716
89.15,-1.917897,1.917897
89.16,-1.918115,1.918115
89.17,-1.918363,1.918363
89.18,-1.918559,1.918559
89.19,-1.918659,1.918659
89.2,-1.918784,1.918784
89.21,-1.918966,1.918966
89.22,-1.919087,1.919087
89.23,-1.919244,1.919244
89.24,-1.919414,1.919414
89.25,-1.919624,1.919624
89.26,-1.919747,1.919747
89.27,-1.919866,1.919866
89.28,-1.920031,1.920031
89.29,-1.920231,1.920231
89.3,-1.920305,1.920305
89.31,-1.920351,1.920351
89.32,-1.920465,1.920465
89.33,-1.920618,1.920618
89.34,-1.920678,1.920678
89.35,-1.920751,1.920751
89.36,-1.920856,1.920856
89.37,-1.920823,1.920823
89.38,-1.920724,1.920724
89.39,-1.920678,1.920678
89.4,-1.920721,1.920721
89.41,-1.920701,1.920701
89.42,-1.920548,1.920548
89.43,-1.92044,1.92044
89.44,-1.920251,1.920251
89.45,-1.920106,1.920106
89.46,-1.919964,1.919964
89.47,-1.919785,1.919785
89.48,-1.919565,1.919565
89.49,-1.919415,1.919415
89.5,-1.919235,1.919235
89.51,-1.918978,1.918978
89.52,-1.918726,1.918726
89.53,-1.918526,1.918526
89.54,-1.918339,1.918339
89.55,-1.918093,1.918093
89.56,-1.917847,1.917847
89.57,-1.917733,1.917733
89.58,-1.917624,1.917624
89.59,-1.917477,1.917477
89.6,-1.917319,1.917319
89.61,-1.917213,1.917213
89.62,-1.917105,1.917105
89.63,-1.917066,1.917066
89.64,-1.917015,1.917015
89.65,-1.916991,1.916991
89.66,-1.916991,1.916991
89.67,-1.917085,1.917085
89.68,-1.917138,1.917138
89.69,-1.917233,1.917233
89.7,-1.917378,1.917378
89.71,-1.917407,1.917407
89.72,-1.917505,1.917505
89.73,-1.917583,1.917583
89.74,-1.917568,1.917568
89.75,-1.917508,1.917508
89.76,-1.917413,1.917413
89.77,-1.917253,1.917253
89.78,-1.917168,1.917168
89.79,-1.917019,1.917019
89.8,-1.916876,1.916876
89.81,-1.91668,1.91668
89.82,-1.916367,1.916367
89.83,-1.916062,1.916062
89.84,-1.915754,1.915754
89.85,-1.91541,1.91541
89.86,-1.915025,1.915025
89.87,-1.914528,1.914528
89.88,-1.914088,1.914088
89.89,-1.913627,1.913627
89.9,-1.913142,1.913142
89.91,-1.912551,1.912551
89.92,-1.911983,1.911983
89.93,-1.911365,1.911365
89.94,-1.910826,1.910826
89.95,-1.910251,1.910251
89.96,-1.909693,1.909693
89.97,-1.909161,1.909161
89.98,-1.908614,1.908614
89.99,-1.908124,1.908124
90.0,-1.907752,1.907752
90.01,-1.907329,1.907329
90.02,-1.906928,1.906928
90.03,-1.906589,1.906589
90.04,-1.906247,1.906247
90.05,-1.905877,1.905877
90.06,-1.905507,1.905507
90.07,-1.905137,1.905137
90.08,-1.904851,1.904851
90.09,-1.904651,1.904651
90.1,-1.904437,1.904437
90.11,-1.904208,1.904208
90.12,-1.90404,1.90404
90.13,-1.903915,1.903915
90.14,-1.903871,1.903871
90.15,-1.903834,1.903834
90.16,-1.903909,1.903909
90.17,-1.903976,1.903976
90.18,-1.903992,1.903992
90.19,-1.903953,1.903953
90.2,-1.90389,1.90389
90.21,-1.903878,1.903878
90.22,-1.903911,1.903911
90.23,-1.903976,1.903976
90.24,-1.904136,1.904136
90.25,-1.904311,1.904311
90.26,-1.904488,1.904488
90.27,-1.904649,1.904649
90.28,-1.904817,1.904817
90.29,-1.904875,1.904875
90.3,-1.904946,1.904946
90.31,-1.905014,1.905014
90.32,-1.905192,1.905192
90.33,-1.905387,1.905387
90.34,-1.905572,1.905572
90.35,-1.90574,1.90574
90.36,-1.90592,1.90592
90.37,-1.906086,1.906086
90.38,-1.906292,1.906292
90.39,-1.906483,1.906483
90.4,-1.906704,1.906704
90.41,-1.906847,1.906847
90.42,-1.907028,1.907028
90.43,-1.907195,1.907195
90.44,-1.907452,1.907452
90.45,-1.907706,1.907706
90.46,-1.90802,1.90802
90.47,-1.908339,1.908339
90.48,-1.908605,1.908605
90.49,-1.908814,1.908814
90.5,-1.909111,1.909111
90.51,-1.909465,1.909465
90.52,-1.909881,1.909881
90.53,-1.910266,1.910266
90.54,-1.910599,1.910599
90.55,-1.910917,1.910917
90.56,-1.911294,1.911294
90.57,-1.911573,1.911573
90.58,-1.911876,1.911876
90.59,-1.91227,1.91227
90.6,-1.912657,1.912657
90.61,-1.912925,1.912925
90.62,-1.913225,1.913225
90.63,-1.913479,1.913479
90.64,-1.913759,1.913759
90.65,-1.913983,1.913983
90.66,-1.914236,1.914236
90.67,-1.914424,1.914424
90.68,-1.91459,1.91459
90.69,-1.914646,1.914646
90.7,-1.914712,1.914712
90.71,-1.914693,1.914693
90.72,-1.914648,1.914648
90.73,-1.914473,1.914473
90.74,-1.914335,1.914335
90.75,-1.914228,1.914228
90.76,-1.914082,1.914082
90.77,-1.913885,1.913885
90.78,-1.913647,1.913647
90.79,-1.913326,1.913326
90.8,-1.913034,1.913034
90.81,-1.91274,1.91274
90.82,-1.912395,1.912395
90.83,-1.912035,1.912035
90.84,-1.911667,1.911667
90.85,-1.911269,1.911269
90.86,-1.91084,1.91084
90.87,-1.910334,1.910334
90.88,-1.909814,1.909814
90.89,-1.90923,1.90923
90.9,-1.908657,1.908657
90.91,-1.908118,1.908118
90.92,-1.907604,1.907604
90.93,-1.907137,1.907137
90.94,-1.906729,1.906729
90.95,-1.906402,1.906402
90.96,-1.906075,1.906075
90.97,-1.905673,1.905673
90.98,-1.905269,1.905269
90.99,-1.904914,1.904914
91.0,-1.904555,1.904555
91.01,-1.904185,1.904185
91.02,-1.903933,1.903933
91.03,-1.903709,1.903709
91.04,-1.903433,1.903433
91.05,-1.903137,1.903137
91.06,-1.902922,1.902922
91.07,-1.902633,1.902633
91.08,-1.902427,1.902427
91.09,-1.902276,1.902276
91.1,-1.902223,1.902223
91.11,-1.902289,1.902289
91.12,-1.902393,1.902393
91.13,-1.90252,1.90252
91.14,-1.902638,1.902638
91.15,-1.902697,1.902697
91.16,-1.902846,1.902846
91.17,-1.902894,1.902894
91.18,-1.902984,1.902984
91.19,-1.903175,1.903175
91.2,-1.903455,1.903455
91.21,-1.903708,1.903708
91.22,-1.904035,1.904035
91.23,-1.904372,1.904372
91.24,-1.904639,1.904639
91.25,-1.904779,1.904779
91.26,-1.904984,1.904984
91.27,-1.905197,1.905197
91.28,-1.905452,1.905452
91.29,-1.905607,1.905607
91.3,-1.90592,1.90592
91.31,-1.906165,1.906165
91.32,-1.906427,1.906427
91.33,-1.906549,1.906549
91.34,-1.906598,1.906598
91.35,-1.906686,1.906686
91.36,-1.906846,1.906846
91.37,-1.906922,1.906922
91.38,-1.906924,1.906924
91.39,-1.906924,1.906924
91.4,-1.906947,1.906947
91.41,-1.906887,1.906887
91.42,-1.90676,1.90676
91.43,-1.906523,1.906523
91.44,-1.906351,1.906351
91.45,-1.906218,1.906218
91.46,-1.906106,1.906106
91.47,-1.90592,1.90592
91.48,-1.905779,1.905779
91.49,-1.905565,1.905565
91.5,-1.905415,1.905415
91.51,-1.905313,1.905313
91.52,-1.905223,1.905223
91.53,-1.905104,1.905104
91.54,-1.904969,1.904969
91.55,-1.904677,1.904677
91.56,-1.904377,1.904377
91.57,-1.90408,1.90408
91.58,-1.903852,1.903852
91.59,-1.903665,1.903665
91.6,-1.903547,1.903547
91.61,-1.903229,1.903229
91.62,-1.902939,1.902939
91.63,-1.902634,1.902634
91.64,-1.902458,1.902458
91.65,-1.902309,1.902309
91.66,-1.902204,1.902204
91.67,-1.902098,1.902098
91.68,-1.902008,1.902008
91.69,-1.901918,1.901918
91.7,-1.901863,1.901863
91.71,-1.901876,1.901876
91.72,-1.90187,1.90187
91.73,-1.901837,1.901837
91.74,-1.901809,1.901809
91.75,-1.901704,1.901704
91.76,-1.901609,1.901609
91.77,-1.901518,1.901518
91.78,-1.901462,1.901462
91.79,-1.901291,1.901291
91.8,-1.901276,1.901276
91.81,-1.901177,1.901177
91.82,-1.901118,1.901118
91.83,-1.901009,1.901009
91.84,-1.900939,1.900939
91.85,-1.900797,1.900797
91.86,-1.900602,1.900602
91.87,-1.900349,1.900349
91.88,-1.900031,1.900031
91.89,-1.899762,1.899762
91.9,-1.899539,1.899539
91.91,-1.899267,1.899267
91.92,-1.898973,1.898973
91.93,-1.898592,1.898592
91.94,-1.898163,1.898163
91.95,-1.897736,1.897736
91.96,-1.897332,1.897332
91.97,-1.896935,1.896935
91.98,-1.896634,1.896634
91.99,-1.896236,1.896236
92.0,-1.89582,1.89582
92.01,-1.895406,1.895406
92.02,-1.895078,1.895078
92.03,-1.894771,1.894771
92.04,-1.894573,1.894573
92.05,-1.894377,1.894377
92.06,-1.894245,1.894245
92.07,-1.89402,1.89402
92.08,-1.893795,1.893795
92.09,-1.893488,1.893488
92.1,-1.893223,1.893223
92.11,-1.892926,1.892926
92.12,-1.892681,1.892681
92.13,-1.892454,1.892454
92.14,-1.892296,1.892296
92.15,-1.892256,1.892256
92.16,-1.892155,1.892155
92.17,-1.892004,1.892004
92.18,-1.891902,1.891902
92.19,-1.891775,1.891775
92.2,-1.891734,1.891734
92.21,-1.891709,1.891709
92.22,-1.891701,1.891701
92.23,-1.891632,1.891632
92.24,-1.891689,1.891689
92.25,-1.891969,1.891969
92.26,-1.892221,1.892221
92.27,-1.89239,1.89239
92.28,-1.892611,1.892611
92.29,-1.892938,1.892938
92.3,-1.893322,1.893322
92.31,-1.89362,1.89362
92.32,-1.894015,1.894015
92.33,-1.894304,1.894304
92.34,-1.894619,1.894619
92.35,-1.894926,1.894926
